215310,K5859520,n,,a kind of goat,
215311,K5698449,n,,name of a man,
215312,K7672489,n,,a path in a forest,
215313,K3460460,n,,a kind of salt,
215314,K5172507,n,,name of a river,
215315,K6481891,n,,name of an arrow,
215316,K5947750,n,,a sort of creeper,
215317,K4209216,n,,a kind of tree,
215318,K9928366,n,,a kind of tree,
215319,K3004377,n,,a kind of tree,
215320,K3513932,n,,a kind of plant,
215321,K4996500,n,,a kind of tree,
215322,K9532000,n,,name of one of the 16 Vidyādevīs,
215323,K4484230,n,,name of a deity attending on Rudra and frequently connected with Śarva,
215324,K8096306,n,,name of a Rudra,
215325,K8038800,n,,name of the 1st and 4th Kalpa,
215326,K6525315,n,,name of a Sādhya,
215327,K8801795,n,,name of a king,
215328,K8285303,n,,name of a son of Pratihartṛ,
215329,K8861673,n,,name of a man,
215330,K7491275,n,,name of a rich man,
215331,K3550540,n,,name of an author,
215333,K6083014,n,,name of a town at the confluence of the Gaṅgā and Yamunā,
215334,K1284393,n,,name of a town in Aṅga,
215335,K7577456,n,,name of a minister,
215336,K4576711,n,,an Indian province in the West,
215337,K6046398,n,,name of a country on the western side of India,
215338,K4150364,n,,a black bull,
215339,K7941953,n,,a particular Rāga,
215340,K4010858,n,,name of a son of Śūra and brother of Vasudeva,
215341,K9068958,n,,name of a modern prince,
215342,K9065490,n,,name of a mountain,
215343,K9847768,n,,name of a sacred fig-tree at Prayāga or Allāhābād,
215344,K1913631,n,,a spell or incantation destructive of Rākṣasas,
215345,K2677393,n,,name of a minister of king Daśaratha,
215346,K2741774,n,,name of a man,
215347,K8192291,n,,name of a brother of Vasudeva,
215348,K8617766,n,,name of a People,
215349,K1486995,n,,name of a river,
215350,K4681862,n,,a kind of rice,
215351,K7121922,n,,young elephant,
215352,K5076585,n,,a black species of Phaseolus mungo,
215353,K6390836,n,,name of the second month of spring,
215354,K4484067,n,,name of a son of the third Manu,
215355,K9276500,n,,name of one of the 7 sages under Manu Bhautya,
215356,K1555630,n,,name of the hero of Bhavabhūtis drama Mālatīmādhava,
215357,K5737851,n,,a kind of bean,
215358,K4805180,n,,a kind of barley,
215359,K8207700,n,,a kind of bean,
215364,K8119730,n,,a kind of plant,
215365,K3979548,n,,a kind of plant,
215366,K5701255,n,,a kind of plant,
215367,K1403831,n,,fried grain!,
215368,K1016397,n,,fried or parched grain,
215369,K4766816,n,,fried barley,
215370,K9159660,n,,unripe fried wheat,
215371,K6164355,n,,a kind of shrub,
215372,K7602850,n,,a kind of camphor,
215373,K5449475,n,,a sort of pulse,
215374,K5013967,n,,a sort of grain,
215375,K6431761,n,,a particular weight,
215376,K5481814,n,,name of a daughter of Dakṣa,
215377,K6361599,n,,name of a river,
215378,K8961378,n,,the sound/letter o,
215379,K1119439,n,,a kind of plant,
215380,K2558586,n,,a kind of plant,
215381,K5057683,n,,name of a people,
215382,K9344350,n,,a Ṛsi of lower degree,
215383,K8925334,n,,name of the king of the Ṛṣikas,
215384,K1948373,n,,name of a people,
215385,K1348301,n,,Indian cuckoo,
215386,K8360954,n,,name of a son of Hrada,
215387,K6470190,n,,name of a prince,
215388,K1923497,n,,name of a brother of king Prasenajit,
215389,K8925400,n,,name of a future Buddha,
215390,K6743877,n,,name of an author of Mantras,
215391,K2624277,n,,name of a Nāgarāja,
215392,K6389074,n,,name of a Rakṣas,
215393,K2387295,n,,name of an enemy of Śiva,
215394,K7599451,n,,name of a mountain,
215395,K4947572,n,,name of one of the nine treasures of Kubera,
215396,K5758328,n,,name of a son of Agni and Sudarśanā,
215397,K4703840,n,,name of a Vidyādhara,
215398,K7559160,n,,name of a Muni,
215399,K8402060,n,,name of a Buddha,
215400,K5025517,n,,name of a patriarch,
215401,K7399384,n,,name of a serpent-demon,
215402,K5928795,n,,name of the father of the 18th Arhat of the present Avasarpiṇī,
215403,K9622500,n,,name of a king of Mālava,
215404,K1402431,n,,name of a king of Ujjayinī,
215405,K3892588,n,,name of a king of Pāṭaliputra,
215406,K9958901,n,,name of a son of Śaṅkhana; an ancestor of Rāṃa,
215407,K7530995,n,,name of a son of Arthasiddhi,
215408,K6972339,n,,name of a son of Dhruvasandhi,
215409,K2341337,n,,name of a son of Dadhici,
215410,K6495348,n,,name of a son of Ajamīḍha,
215411,K3796438,n,,name of a son of Bharata,
215412,K9386423,n,,name of a son-in-law of Pratika,
215413,K6532177,n,,name of a gambler,
215414,K1413904,n,,name of a mountain,
215415,K8495923,n,,name of a Dvipa,
215416,K2423030,n,,name of 2 kinds of metre,
215417,K4617381,n,,a series of roots or words following the same rule and called after the first word of the series,
215418,K5361646,n,,a particular group of Sāmans,
215419,K6816741,n,,a kind of perfume,
215420,K5413163,n,,name of an author,
215421,K6441304,n,,name of the 14th Muhūrta,
215422,K5595176,n,,name of a servant of Padmapāṇi,
215423,K5170096,n,,name of a monkey,
215424,K6738181,n,,name of a mountain,
215425,K9562840,n,,a kind of curlew,
215426,K5067400,n,,the emblem of the fifth Arhat of the present Avasarpiṇi,
215427,K1603734,n,,name of a pupil of Śākapūrṇi,
215428,K7091271,n,,name of a mountain,
215429,K5063651,n,,name of one of the Dvipas of the world,
215430,K4163277,n,,name of an Asura or Rakṣas,
215431,K8348407,n,,name of a mountain,
215432,K5866035,n,,a particular weight and measure of capacity,
215433,K4310248,n,,name of a mountain,
215434,K4211200,n,,name of a Daitya,
215435,K1002620,n,,name of an Asura: architect of the Asuras,
215436,K6431311,n,,flour of dried wheat,
215437,K9743045,n,,a kind of tree,
215438,K8622774,n,,a kind of grass,
215439,K6115456,n,,logical fallacy: an endless series of statements,
215440,K4258853,n,,a class of birds,
215441,K6259503,n,,a class of birds,
215442,K8168277,n,,a particular Agni,
215445,K3239435,n,,name of a teacher of the Hathavidyā,
215446,K5390630,n,,an animal /a group of animals that live(s) in holes,
215448,K2828570,n,,a kind of alchemical preparation,
215449,K1933429,n,,a kind of plant,
215450,K3511176,n,,name of a mountain,
215451,K8777130,n,,name of a teacher,
215452,K8106558,n,,a kind of fish,
215453,K5439890,n,,a kind of fish,
215455,K6071705,n,,name of a man,
215456,K6068769,n,,name of a woman,
215457,K3646049,n,,name of a woman,
215458,K4626109,n,,name of various metres,
215459,K1834650,n,,name of a metre of four lines of seventeen syllables each,
215460,K1000638,n,,a kind of perfume,
215461,K6646727,n,,name of a daughter of Ahuka,
215462,K7262191,n,,name of a concubine of Vasudeva,
215463,K5663504,n,,name of a daughter of Ugrasena,
215464,K5017770,n,,a kind of metre,
215465,K1292832,n,,name of the daughter of a Gandharva,
215466,K2275668,n,,name of a Yakṣiṇī,
215467,K6411318,n,,a particular fragrant drug,
215468,K2956798,n,,name of a river,
215469,K2012266,n,,a kind of metre,
215470,K8862571,n,,name of a woman,
215471,K8349569,n,,name of various metres,
215472,K5320441,n,,a particular Rāga,
215473,K9418320,n,,name of a gram. wk,
215474,K8089510,n,,name of a Durgā or a particular form of her,
215475,K1140250,n,,name of a Gopī,
215476,K5637270,n,,name of the wife of a Śatāyudha,
215477,K1279302,n,,name of a river,
215478,K7285098,n,,a kind of metre,
215479,K1125225,n,,name of an Apsaras,
215480,K9964521,n,,name of a daughter of Vidūrastha and wife of Rājyavardhana,
215481,K9175197,n,,a kind of grain,
215482,K4955955,n,,name of a son of Śvaphalka,
215483,K5926233,n,,name of the city of Śrāvastī,
215484,K1644096,n,,a princess of the Magadhas,
215485,K8447265,n,,the language of the Magadhas,
