n the borders of Thrace, celebrated for the battle in which Octavianus and Antony defeated Brutus and Cassius, now Filibi",2775
209772,L8825331,n,9,"son of Neptune, father of Medusa and the other Gorgons, and of the Groeoe, who was changed after death into a sea-god",1666
209773,L1148770,n,9,"son of Inachus, king of Argos, and brother of Io",
209774,L8776390,n,9,a celebrated statuary of Argos,
209775,L1721866,n,9,a city in Thrace,2775
209776,L5315644,n,9,"son of Athamas and Nephele, and brother of Helle, with whom he fled to Colchis on a ram with a golden fleece",
209777,L6799592,n,9,"the Phrygians, a people of Asia Minor, noted among the ancients for their indolence and stupidity, and also for their skill in embroidering in gold",1696
209778,L4822584,n,9,"a river in Ionia, rising in Lydia, and falling into the Hermus, otherwise called Hyllus",2775
209779,L4947231,n,9,the Egyplian Vulcan,
209780,L1501279,n,9,"a city in Thessaliotis, the birthplace of Achilles",2775
209781,L8539203,n,9,a king of the Getoe,
209782,L7344174,n,9,"a city of Thessaly, where Protesilaus reigned",2775
209783,L2914339,n,9,"f., of or from the city of Phyllus, in Thessaly",2775
209784,L6308765,a,9,"of or belonging to Phyllus in Thessaly, Phylleian",
209785,L7605129,n,9,daughter of king Sithon of Thrace,
209786,L2911270,n,9,a Boeotian who was in love with Cygnus,
209787,L9253458,n,9,"a city in Campania, south-east of Salernum, the modern Vicenza",2775
209788,L8211706,a,9,"of or belonging to Picenum, Picene",
209789,L5829522,n,9,a later appellation of the Pictones,
209790,L9888994,n,9,"son of Saturn, grandfather of Latinus, king of the aborigines, and a prophet",
209791,L7146373,n,9,"a country of Macedonia, south of the Haliacmon",
209792,L5067554,n,9,"king of Emathia, who gave to his daughters the names of the nine Muses",
209793,L9735220,a,9,Pimplean,
209794,L1561345,n,9,"a Pimpliad, a Muse",
209795,L4923433,n,9,the name of a Roman sacerdotal family,
209796,L3432058,n,9,"a river in Cilicia, now Deli Tchai",2775
209797,L3115438,n,9,"Pindar, a celebrated lyric poet of Thebes, contemporary with Aeschylus",
209798,L4003391,n,9,"a fortified town in Cilicia, taken by Cicero",2775
209799,L7688675,n,9,"a lofty mountain in Thessaly, on the borders of Macedonia and Epirus, the seat of the Muses, now Mezzara",2775
209800,L4014289,n,9,"the celebrated port of Athens, about five Roman miles from the city, with which it was connected by long walls",2775
209801,L3559226,n,9,"a fountain in the citadel of Corinth, which sprung up from a blow of the hoof of Pegasus",
209802,L7305476,n,9,"son of Ixion, king of the Lapithoe, husband of Hippodamia, and friend of Theseus",
209803,L7760969,n,9,"a city of Elis, near which the Olympic games were celebrated",2775
209804,L7351029,n,9,"a very ancient city of Etruria, a colony of Pisa in Elis",2775
209805,L6669439,n,9,"son of Polyctor, and one of Penelope's suitors",
209806,L2563088,n,9,Pisaurian,
209807,L5199570,n,9,a Pisidian,
209808,L8956677,n,9,an ancient town in Galatia,2775
209809,L2461710,n,9,"Pisistratus, tyrant of Athens",
209810,L6979636,n,9,a Roman cognomen in the gens Calpurnia,2792
209811,L6892562,n,9,"a city in Etruria, where Catiline was defeated and slain, the modern Pistoia",2775
209812,L8934834,n,9,"a city on the Aeolic coast of Asia Minor, now Sandarlik",2775
209813,L5263604,n,9,the name of an attendant,
209814,L4858600,n,9,"an island in the Tyrrhenian Sea, not far from Cumoe, the modern Ischia",2775
209815,L2513878,n,9,"king of Troezen, son of Pelops, and father of Aethra, the mother of Theseus",
209816,L4771908,n,9,"a city in Gallia Cispadana, on the Po, the modern Piacenza",2775
209817,L7604579,n,9,"an island in the Tyrrhenian Sea, near Elba, another name for Planasia",2775
209818,L3395803,a,9,"Platoea, a city in Boeotia, celebrated for a victory of the Greeks over the Persians, now Kokla",2775
209820,L9640030,a,9,"of or belonging to Plautus, Plautian",
209821,L7943889,n,9,"a daughter of Oceanus and Tethys, wife of Atlas and mother of the Pleiades",
209822,L7367855,n,9,a town of the Marsi,2775
209823,L7587881,n,9,"a city in Aetolia, now Castle of Irene",2775
209824,L9805820,n,9,"the son of Pelops, brother of Atreus and Thyestes, and the father of Agamemnon and Menelaus, who were brought up by his brother Atreus",
209825,L3795364,n,9,an epithet of Apion the grammarian,
209826,L4987544,n,9,a town of Asia,2775
209827,L4383717,n,9,"a famous philosopher of the Eclectic school, who flourished in the third century A",1545
209828,L2459339,n,9,"the king of the Lower World, the husband of Proserpine, and brother of Jupiter and Neptune",
209829,L1140437,n,9,a sect of heretics,
209830,L8087807,n,9,"son of Aesculapius, a celebrated physician",
209831,L4981452,n,9,the father of Philoctetes,
209832,L1636050,n,9,An ancient name of the island of Rhodes,2775
209833,L1888853,n,9,the Phoenicians,
209834,L7458830,n,9,a fortress of Athamania,
209835,L2272301,n,9,"a Grecian philosopher at Athens, a disciple of Xenocrates and teacher of Zeno and Arcesilaus",1545
209836,L6819295,n,9,the name of a music-teacher,
209837,L3078222,n,9,"an epithet of Demetrius, king of Macedonia",
209838,L9930882,n,9,"a town of Latium, the modern La Giostra",2775
209839,L5614095,n,9,the Pollentians,
209840,L3947353,n,9,the name of a slave of Cicero,
209841,L7468573,n,9,a celebrated Greek tragic actor,
209842,L7528979,n,9,a small and very ancient town in Latium,2775
209843,L4100130,n,9,"a mathematician, a friend and follower of Epicurus",
209844,L5596072,n,9,one of the fifty daughters of Danaus,
209845,L8402070,n,9,"a celebrated Greek historian from Megalopolis, in Arcadia, the son of Lycortas and friend of the younger Scipio Africanus",2748
209846,L9730154,n,9,"a king of Corinth, at whose court Oedipus was brought up",
209847,L6170878,n,9,"a celebrated Grecian sculptor from Argos or Sicyon, contemporary with Pericles",
209848,L7236027,n,9,"a prince of Samos, and friend of Amasis, celebrated for his good fortune, but at last crucified by the Persian governor Oroetes",
209849,L9774601,n,9,wife of the Achoean chief Aratus,
209850,L8921123,n,9,"a descendant of Semiramis, slain by Perseus",
209851,L1068602,n,9,"a Trojan, son of Panthous and friend of Hector",
209852,L6634096,n,9,"a king of Seriphus, who brought up Perseus",
209853,L4900354,n,9,"a son of Priam and Hecuba, killed by the Thracian Polymnestor",
209854,L2801170,n,9,"a celebrated Grecian painter and statuary of Thasus, contemporary with Socrates",
209855,L6747900,n,9,"a soothsayer, native of Corinth",
209856,L5181314,n,9,"a king of Thrace, the husband of Ilione, daughter of Priam",
209857,L3411489,n,9,"the one-eyed Cyclops in Sicily, son of Neptune, who was blinded by Ulysses",
209858,L9115630,n,9,",, a fictitious name of a gens",
209859,L7618254,n,9,"a daughter of Priam, whom Pyrrhus, the son of Achilles, sacrificed at his father's grave",
209860,L2438411,n,9,a prophetess in Lemnos,
209861,L4387591,n,9,"a maritime city in the south of Campania, overwhelmed, together with Herculaneum and Stabioe, by an eruption of Vesuvius",2775
209862,L1419390,n,9,a Roman nomen,2792
209863,L3078616,n,9,a building at Athens,
209864,L5657197,n,9,"the name of a district in Latium, near Pometia",2775
209868,L6321852,n,9,"a town on the coast of Etruria, now the ruins of Poplonia, near Piombino",2775
209869,L5123821,n,9,a Roman goddess worshipped by women,1666
209870,L4151735,n,9,"a king of Etruria, who made war on Rome on account of the banished Tarquins",
209871,L9670990,n,9,"the ferryman, a name given to Charon",
209872,L8009259,n,9,a town of Euboea,2775
209873,L8239125,a,9,"of or belonging to the port of Ostia, Portuensian",
209874,L2927894,n,9,a freedman of the emperor Claudius,2798
209875,L7866988,n,9,the Greek name of Poestum,
209876,L4806940,n,9,"a celebrated Stoic at Rhodes, a disciple of Panoetius and instructor of Cicero",
209877,L1384169,n,9,the secretary of the quoestor Coecilius in Sicily,
209878,L4108138,n,9,Potentian,
209879,L8418489,n,9,"a city of Pallene, afterwards called Cassandrea, the modern Pinaka",2775
209880,L5023154,n,9,a town in Aetolia,2775
209881,L8274876,n,9,"a village in Boeotia, on the Asopus, in whose neighborhood were pastures which made animals mad",
209882,L1220185,n,9,Potulan,
209883,L1023648,n,9,"one of the most ancient and important cities of Latium, famed for the beauty of its roses, for its nuts, and still more for its temple of Fortune and the oracle connected with it, now Palestrina",1666
209884,L4664118,a,9,of or belonging to the Praetetii,
209885,L9594186,n,9,a people of Picenum,1696
209886,L7215397,n,9,a township in Attica,2775
209887,L9051230,n,9,an island in the Indus,2775
209888,L6844398,n,9,a tribe on the Ganges,
209889,L2662118,n,9,a people of Media,1696
209890,L3314213,n,9,"a celebrated Greek sculptor, Prop",
209891,L2556463,n,9,"a people of India, beyond the Ganges",1696
209892,L8624196,n,9,"a son of Laomedon, king of Troy, husband of Hecuba, and father of Hector, Helenus, Paris, Deiphobus, Polyxena, Cassandra, etc.",
209893,L9650679,n,9,a Thracian people,
209894,L2220350,n,9,"an island of the Aegean Sea, near Caria",2775
209895,L9345952,n,9,"Priapus, the god of Procreation",1666
209896,L2832545,n,9,"a maritime town of lonia, the birthplace of Bias, the modern Samsoon",2775
209897,L4070415,n,9,"a Roman cognomen, the elder",2792
209898,L7575505,n,9,"a very ancient town of Latium, now ruins near Piperno",2775
209899,L3358445,n,9,"the twinbrother of Eurysthenes, king of the Lacedoemonians",
209900,L9069968,n,9,"an island in the Propontis, abounding in wine and marble, now Marmora",2775
209901,L6179324,n,9,"a daughter of the Athenian king Erechtheus, wife of Cephalus, who shot her in a wood, mistaking her for a wild beast",
209902,L9031189,n,9,a noted highwayman in Attica,
209903,L6384297,n,9,a constellation that rises before the dog-star,
209904,L4036580,n,9,"a Grecian sophist of Ceos, contemporary with Socrates, author of the story of The Choice of Hercules",
209905,L8849185,n,9,"a town of Thessaly, the modern Ghynekokastro",2775
209906,L6135676,n,9,"a king of Tiryns, brother of Acrisius",
209907,L7048718,n,9,"daughter of Pandion, king of Athens, sister of Philomela, and wife of Tereus",
209908,L2127752,n,9,"a son of Iapetus and Clymene, brother of Epimetheus, and father of Deucalion",
209909,L9399314,n,9,"Cyprian girls, who, having denied the divinity of Venus, were turned to stone",
209910,L6171579,n,9,"the Propontis or Sea of Marmora, between the Hellespont and the Thracian Bosporus",
209911,L3502060,n,9,a name by which the Arcadians called themselves,
209912,L2634783,n,9,a district of the Delta in Egypt,2775
209913,L8667700,n,9,"a celebrated sophist of Abdera, a disciple of Democritus, and an older contemporary of Socrates",
209914,L9262790,n,9,"a son of Iphiclus, a native of Phylace in Thessaly, the husband of Laodamia, and the leader of the Thessalians against Troy, where he was the first man killed",
209915,L6338365,n,9,a sea-god who often changed his form,1666
209916,L2800555,n,9,a hero at the wedding of Perseus,
209917,L6872596,n,9,"a celebrated Grecian painter of Caunus, on the coast of Caria",
209918,L3281562,n,9,"Aurelius Prudentius Clemens, a Christian poet of Calagurris, in Spain, who lived in the latter half of the fourth century",
209919,L8926767,n,9,"a town of Bithynia, near Mount Olympus, now Brussa",2775
209920,L6084228,n,9,"a king of Bithynia, who hospitably received Hannibal, but afterwards betrayed him to the Romans",
209921,L5168000,n,9,"a people of Scythia, near the river Imaus",2775
209922,L1791992,n,9,"daughter of Crotopus, king of Argos",
209923,L8971524,n,9,a town and harbor of Laconia,2775
209924,L3944370,n,9,"a king of Egypt, who is said to have been the designer of the labyrinth",
209925,L5601365,n,9,the name of an attendant of Diana,
209926,L5193515,n,9,"a town of Ethiopia, now Dakke",2775
209927,L9535841,n,9,an Asiatic tribe near the Moeotic Lake,
209928,L5599644,n,9,"a sham Cato, Pseudo-Cato",
209929,L7417523,n,9,"falseDamasippus, Pseudo - Damasippus",
209930,L1673544,n,9,"the Liar, the title of a comedy of Plautus",
209931,L9958430,n,9,"the false Philip, Pseudo-Philip",
209932,L2487384,n,9,"the name of two islands in the Arabian Gulf, near Ethiopia",2775
209933,L1462437,n,9,"a small island in the Aegean Sea, near Samos",2775
209934,L6981441,n,9,"a city in Arcadia, west of the chain of Erymanthus, now Tripotamo",2775
209935,L2874060,n,9,"the Bashful Man, the title of a comedy of Menander",
209936,L8275415,a,9,"or a small island in the Saronic Gulf, near Salamis",2775
209937,L5432106,n,9,"a A port in Thessaly, over against Euboea, now Pteleo",
209938,L7018708,n,9,a district of Lower Egypt,2775
209939,L5043020,n,9,a prince of Taphus,
209940,L5841459,n,9,a country near the Riphoean Mountains,
209941,L1339590,n,9,"Ptolemy, the name of the kings of Egypt after Alexander the Great, Curt",
209942,L8916300,n,9,"an island near Corfu, now Vido",2775
209943,L6845190,n,9,"a town in Illyria, now Proseck",2775
209944,L7731711,n,9,a Roman cognomen of the Claudii,2792
209945,L4601250,a,9,"id., made in the Punic manner, Punic, Carthaginian",
209946,L7335036,n,9,"for Poenus, Punic, Carthaginian",
209947,L4988430,a,9,Pupinian,
209948,L1398908,n,9,"a city on the coast of Campania, opposite Baioe, having mineral springs, a favorite resort of the Romans, now Puzzuoli",2775
209949,L4670855,n,9,"a city in Macedonia, on the Thermaic Gulf, celebrated for the battle in which Perseus was defeated by Aemilius Paulus",2775
209950,L7259798,n,9,a town and harbor of Ionia,2775
209951,L8518073,n,9,"the Pygmies, a fabulous dwarfish race of antiquity, especially in Africa",
209952,L1250503,a,9,"Grandson of Agenor, who became enamoured of a statue he had made, and to which, at his earnest petition, Venus gave life",
209953,L9388303,n,9,"son of king Strophius, celebrated as the friend of Orestes",
209954,L8810388,n,9,"a mythical king of the Paphlagonians, an ally of Priam",1566
209955,L8821036,n,9,"the name of three cities of the Peloponnesus, of which one was in Arcadia",
209956,L1676555,n,9,a Centaur who was present at the marriage of Pirithous,
209957,L6407310,n,9,an ancient town of Latium,2775
209958,L3880431,n,9,"the lover of Thisbe, who, on account of her supposed death, stabbed himself under a mulberry-tree",
209959,L7262200,n,9,a king of Thrace,
209960,L1621718,n,9,a colony in Etruria,
209961,L9316531,n,9,a sculptor of the time of Alexander the Great,
209962,L6504720,n,9,a castle in Elis,
209963,L7490443,n,9,"a river in the Infernal Regions, usually called Phlegethon",2775
209964,L4339648,n,9,the discoverer of the art of kindling fire,
209965,L5416609,n,9,"the sky god of Areios, the planet Mars",1666
209966,L8959101,n,9,"daughter of Epimetheus, and wife of Deucalion",
209967,L7168670,n,9,a place in Ambracia,2775
209968,L1139977,n,9,"f., of the city of Pyrrha in Lesbos, Pyrrhian",2775
209969,L8696493,n,9,"a philosopher of Elis, contemporary with Aristotle, and founder of the sceptical school",1545
209970,L6683658,n,9,"son of Achilles and Deïdamia, founder of a kingdom in Epirus, slain at Delphi by Orestes",
209971,L3820365,n,9,"a celebrated philosopher of Samos, about 550 B.C.",1545
209972,L3722426,n,9,an archon at Athens,
209973,L9541530,n,9,"a geographer, a native of Marseilles, contemporary with Ptolemy Philadelphus",
209974,L1397005,n,9,"a familiar spirit, the demon possessing a soothsayer",
209975,L9047641,n,9,"the serpent slain, according to the myth, near Delphi by Apollo, who was fabled to have been called Pythius in commemoration of this victory",1566
209976,L1867128,n,9,a Roman female name,
209977,L7202429,n,9,a fortified town in Gallia Belgica,2775
209978,L6529750,n,9,"an appellation of a part of the Tarbelli, a tribe of Gauls",
209979,L3450302,n,9,"the fifth month, afterwards, in honor of Julius Caesar, called July",
209980,L3191476,n,9,"Quin-tilia, ae, f., a Roman nomen",2792
209981,L6018086,n,9,Quirinus,
209982,L4820676,n,9,an early god of the Roman state,1666
209983,L7683378,n,9,"a town or fortress of Mauritania, near the present Giza, in Oran",2775
209984,L6949311,n,9,"a Bessic prince, put to death by L",
209985,L1167977,n,9,"the Raetians, a mountain people north of the Po, between the Danube, the Rhine, and the Lech",2775
209986,L3767230,n,9,a Roman cognomen in the Marcian gens,2792
209987,L9084650,n,9,an island north of Germany,2775
209988,L4020300,n,9,"a people of Gaul, on the Rhine, neighbors of the Helvetians, near Basle",1696
209989,L5179706,a,9,"of or belonging to Reate, Reatine",
209990,L6049250,a,9,Suet,
209991,L5985908,n,9,the inhabitants of Regium,1696
209993,L6743040,n,9,a cognomen of the gens Marcia,2792
209994,L5475660,n,9,"an ancient name of the site of Alexandria in Egypt, form Rhacotes",
209995,L1296750,n,9,"a son of Jupiter and Europa, brother of Minos, a judge in the infernal regions",2775
209996,L3308632,n,9,"the northernmost town of Attica, famed for an ancient temple of Themis, and in later times for a statue of Nemesis, the modern Ovriokastro",2775
209997,L4751542,n,9,an ancient and powerful king of Egypt,
209998,L5732041,n,9,a nymph in the train of Diana,
209999,L1057495,n,9,another name for Cybele,
210000,L9944548,n,9,"Rhene, an island in the Aegean Sea, one of the Cyclades",2775
210001,L2940380,a,9,"of or belonging to the Rhine, Rhenish",
210002,L6064993,n,9,"the son of a Muse, a king in Thrace, who was robbed of his horses and killed by Diomede and Ulysses before Troy",
210003,L5760960,n,9,a companion of Diomede,
210004,L1363073,n,9,a town on the borders of Syria and Egypt on the shore of the Mediterranean,2775
210005,L1685029,n,9,"the originator of travestied tragedy, a native of Tarentum",
210006,L6848287,n,9,Rhiphaean,
210007,L7430091,n,9,"a town of Dalmatia, upon the Gulf of Cattaro",2775
210008,L1490899,a,9,of or belonging to the Rhone,
210009,L3982772,n,9,a friend of Q,
210010,L4051020,n,9,"a mountain range in Thrace, a part of the Haemus, now Despoto Dagh",2775
210011,L2794807,n,9,"An island on the coast of Asia Minor, celebrated for its pure air, for its Colossus, its school of rhetoric, and the skill of its people in navigation",2775
210012,L1055251,n,9,one of the three summits of Mount Oeta,
210013,L9934721,a,9,"of or belonging to the promontory of Rhoeteum, Rhoetean",
210014,L3261837,n,9,"a town in Cilicia, where highly prized utensils were made",2775
210015,L3215144,n,9,a Scythian tribe in Eastern Europe,
210016,L7029681,n,9,"a river between Mysia and Bithynia, now the Mualitsch",2775
210017,L1453120,n,9,"a town and harbor of Mauretania Tingitana, now Melilla",2775
210018,L7366386,n,9,"a Centaur, killed by Theseus",
210019,L4119370,n,9,"a very fertile district near Reate, now Le Roscie",2775
210020,L1168810,n,9,"a city in Gallia Lugdunensis, now Rouen",2775
210021,L8687563,n,9,"a town in Apulia, now Ruvo",2775
210022,L8343068,n,9,"a small river on the east coast of Italy, which formed the boundary between Italy and Cisalpine Gaul",2775
210023,L7359644,n,9,"a river of Spain, which falls into the Mediterranean Sea",2775
210024,L3174744,n,9,"a town of the Samnites, on the borders of Campania, now Ruvo",2775
210025,L2996798,n,9,the Roman goddess of breastfeeding mothers and nursing infants,1666
210026,L4168256,n,9,a cognomen of the Pinarian family,2792
210027,L1776826,n,9,"a town of Gallia Narbonensis, on the Pyrenees, now Perpignan",2775
210028,L8554465,n,9,"a town of Etruria, now Rosello",2775
210029,L2462855,n,9,a town in Numidia,2775
210030,L5548044,n,9,a town of Zeugitana,2775
210031,L8909899,n,9,"a town and haven of the Cantii, in Britain, now Richborough, in Kent",2775
210032,L5166592,n,9,"the largest town in Arabia Felix, especially celebrated for its myrrh, frankincense, etc.",2775
210033,L4765760,n,9,"a city in Pannonia, a colony of the emperor Claudius,",2775
210034,L8767794,n,9,"the inhabitants of a town in Campania, otherwise unknown",2775
210035,L6694819,a,9,of or belonging to Sabate,
210036,L8259953,a,9,"of or belonging to the Sabellians, Sabellian, Sabine",
210037,L5279801,n,9,"the Sabines, an ancient Italian people adjoining the Latins, a part of whom, as early as the time of Romulus, were united with the Romans as one people, under the name of Quirites",
210038,L1035359,n,9,a city in Arabia Felix,2775
210039,L4248299,n,9,"a town of Africa, near the Lesser Syrtis, now Sabart",2775
210040,L5284197,n,9,"a people of Northern Asia, a part of the Scythians",1696
210041,L4118706,n,9,"a town of Hispania Tarraconensis, celebrated for its flax",2775
210042,L4435161,n,9,"an important town of Pisidia, whose ruins are found near the modern Aghtasan",2775
210043,L4888083,n,9,a small river of Carmania,2775
210044,L7438937,n,9,"a river in Phrygia and Bitnynia, which empties into the Propontis, now the Sacari or Sacaria",2775
210045,L2241592,n,9,a river of Lower Italy,2775
210046,L2039712,n,9,"a town in Hispania Tarraconensis, on the Mediterranean, beyond the Iberus, the besieging and reduction of which by Hannibal led to the breaking out of the second Punic war",2775
210047,L1675127,n,9,"the capital of Lower Egypt, now Sa el-Hajar",
210048,L2823193,n,9,"the island of Salamis, in the Saronic Gulf, opposite Eleusis, now Kuluri or Salamis",2775
210049,L4293507,n,9,"a city in Daunian Apulia, now Salpi",2775
210050,L7027416,a,9,"of or pertaining to Salarnum, now Salerno",
210051,L2462116,n,9,an Alpine tribe in the modern Savoy,
210052,L1108836,n,9,a lake in Lydia,
210054,L6144415,n,9,"a maritime town in the Picentine territory, now Salerno",2775
210055,L3547012,n,9,"a town of Boeotia, near the Euripus",2775
210056,L2686642,n,9,"the Salians, a part of the Franks",
210057,L8052328,n,9,"Sallust, a Roman name",
210058,L2186358,n,9,a Celtic or Ligurian tribe in Gallia,
210059,L9641875,n,9,"a son of Aeolus, brother of Sisyphus, who imitated lightning with burning torches, and was on that account hurled into Tartarus by a thunderbolt from Jupiter",
210060,L3484792,n,9,"a river of Hispania Tarraconensis, near the town of Bilbilis, now the Xalon",2775
210061,L9594565,n,9,"Solomon, son of David",
210062,L2312513,n,9,a people of Etruria,1696
210063,L6513413,n,9,a Roman cognomen of one Scipio,2792
210064,L6386167,n,9,the middle district of Palestine,2775
210065,L1996128,n,9,an island on the Arabian coast,2775
210066,L8768910,n,9,"An earlier name for the island of Cephalenia, in the Ionian Sea, the modern Cephalonia",2775
210067,L7475865,a,9,Samian,
210068,L6091627,a,9,"of or belonging to Samnium, Samnite",
210069,L7143086,n,9,"the capital of Commagene, on the western shore of the Euphrates, now Samosat",
210070,L6904257,n,9,"Samothrace, an island near the coast of Thrace, famous for the mystic worship of the Cabiri, now Samothraki",2775
210071,L6742516,n,9,a humorous designation of Pompey in Cicero's letters,
210072,L2746651,n,9,"An island on the coast of Asia Minor opposite Ephesus, famed as the birthplace of Pythagoras, as also for its earth and the vessels made from it, the modern Samo",2775
210073,L6011009,n,9,an island near Samos,2775
210074,L5735646,n,9,an ancient name of Sardinia,
210075,L6902830,n,9,a people in Pontus,
210076,L8521867,n,9,"a people of Aquitania, about the mouth of the Garumna, opposite to Burdigala, now Saintes, in the Départ",1696
210077,L6262917,n,9,a famous grammarian,
210078,L9151481,n,9,a mountain in Samothrace,2775
210079,L4438376,n,9,a Thracian people on the Propontis,
210080,L7795228,n,9,a city in Ethiopia on the Arabian gulf,2775
210081,L1280919,n,9,"a river in Cisalpine Gaul and Umbria, between Ravenna and Ariminum, now the Savio",2775
210082,L2943090,n,9,"a celebrated poetess, born at Mytilene, in the island of Lesbos, who, on account of her hopeless love for Phaon, threw herself from the Leucadian rock into the sea",2775
210083,L9964557,n,9,a harbor between Sybaris and Tarentum,
210084,L6294380,n,9,"the Saracens, a people of Arabia Felix",1696
210085,L2522912,n,9,a Sardinian woman,
210086,L2393100,n,9,"a celebrated effeminate king of Assyria, who at last burned himself, together with his treasures",
210087,L9790524,n,9,"the very ancient capital of Lydia, on the Pactolus, the residence of Croesus",
210088,L1199274,n,9,a village in Thrace,
210089,L7489726,n,9,a Sarmatian,
210090,L6912587,n,9,"a river in Campania, near Pompeii, now the Sarno",2775
210091,L5511296,n,9,"a son of Jupiter and Europa, king of Lycia, who was killed by Patroclus before Troy",
210092,L3898396,a,9,of or belonging to Sarsina,
210093,L2307060,n,9,a friend of Antony,
210094,L8554039,n,9,"a small island near the promontory Acroceraunia, on the coast of Illyria, now Saseno",2775
210095,L3755128,n,9,the name of the mother of Cluentius,
210096,L7411410,n,9,"a town of Latium, in the neighborhood of Tibur",2775
210097,L9915873,n,9,"a town of Samnium, on the frontiers of Campania",2775
210098,L2628111,n,9,"an ancient town in Latium, on the Appian Way, near Antium, now Casale di Conca",2775
210099,L1056704,n,9,an epithet of Apollo meaning 'the lizard killer',
210100,L3361461,n,9,"a river in Pannonia, a tributary of the Danube, now the Save",2775
210101,L5219287,n,9,a Saxon,
210102,L7900524,n,9,"a river of Gallia Belgica, now the Scheldt",2775
210103,L6758040,n,9,"a river in Troas, the Scamander, now the Bunar-bashi Tchai",2775
210104,L4670971,n,9,"an island near Euboea, now Skantzoura",2775
210105,L8469800,n,9,a large and fruitful island in Northern Europe,2775
210106,L1203432,a,9,Scantian,
210107,L9661666,n,9,"a very ancient town in Latium, now Passerano",2775
210108,L3164652,n,9,"a mountain in Illyria, now Sharradagh or Tchardagh",2775
210109,L9798990,n,9,"a Roman cognomen, meaning 'with large and swollen ankles, having the ankles bunching out'",2792
210110,L3750673,a,9,relating to Scaurus,
210111,L4131539,n,9,a town in Mysia,2775
210112,L9587549,n,9,"the Sceptics, the disciples of Pyrrho",
210113,L6453875,n,9,"a king of Boeotia, father of Atalanta",
210114,L5083814,n,9,"a fabulous people in Libya, with monstrously large soles to their feet, which they were said to turn up and use as umbrellas",
210115,L4100622,a,9,of the Scipios,
210116,L8966960,n,9,an Epicurean philosopher in Cicero's time,1545
210117,L1551303,n,9,"a town of Hispania Tarraconensis, probably in the territory of the Lacetani",2775
